gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,1,0,55,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,77.75,4458.15,1.0
Male,0,0,0,45,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),100.85,4740.0,1.0
Male,0,0,0,27,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),19.4,460.25,0.0
Female,0,0,0,58,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,1,Credit card (automatic),64.9,3795.45,0.0
Male,0,1,1,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.5,1147.85,0.0
Male,0,0,1,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,55.3,108.65,0.0
Male,1,0,0,37,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,101.1,3744.05,1.0
Male,0,1,1,69,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),26.0,1796.55,0.0
Male,0,1,1,9,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,0,Mailed check,54.8,452.8,0.0
Female,1,0,0,71,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,0.0,One year,1,Credit card (automatic),99.65,7181.25,0.0
Male,0,1,0,56,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Mailed check,89.7,4952.95,0.0
Female,0,1,1,12,0,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,One year,0,Credit card (automatic),30.25,368.85,0.0
Female,0,1,1,71,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Mailed check,71.1,5224.95,0.0
Female,0,1,1,69,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),20.15,1337.5,0.0
Male,1,1,0,59,0,0.0,DSL,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,50.25,2997.45,0.0
Female,0,1,0,25,1,1.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,54.1,1373.0,0.0
Male,0,0,0,4,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,19.7,117.8,0.0
Male,0,1,1,69,0,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,Two year,0,Mailed check,39.1,2779.5,0.0
Female,0,1,1,4,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,0,Mailed check,56.5,235.1,1.0
Male,0,0,0,67,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),116.2,7752.3,1.0
Female,0,0,0,38,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,One year,1,Mailed check,89.1,3342.0,0.0
Male,1,1,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Mailed check,114.5,8331.95,0.0
Female,0,1,1,25,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.1,486.05,0.0
Male,0,0,0,70,0,0.0,DSL,1.0,0.0,1.0,1.0,0.0,1.0,Two year,0,Bank transfer (automatic),48.4,3442.8,0.0
Male,1,0,0,4,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),25.2,102.5,1.0
Male,0,0,0,62,1,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),80.4,4981.15,0.0
Female,0,1,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.85,72.0,0.0
Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.55,19.55,0.0
Female,0,0,1,48,0,0.0,DSL,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,0,Credit card (automatic),45.55,2108.35,0.0
Male,1,0,0,64,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),103.5,6548.65,0.0
Female,1,0,0,11,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),95.15,997.65,1.0
Male,0,0,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,19.1,53.05,0.0
Male,1,1,1,66,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,116.25,7862.25,0.0
Male,0,0,0,48,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),19.85,916.0,0.0
Female,0,1,0,56,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,One year,0,Bank transfer (automatic),109.8,6109.65,0.0
Female,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.65,19.65,0.0
Female,1,1,0,27,1,0.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,101.25,2754.45,1.0
Male,0,1,1,33,1,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Mailed check,73.9,2405.05,1.0
Female,0,0,1,12,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,76.6,893.0,0.0
Male,0,0,0,3,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,49.9,130.1,1.0
Male,0,0,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Electronic check,118.2,8547.15,0.0
Female,0,1,1,42,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,92.15,3875.4,0.0
Male,0,0,0,46,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),20.05,902.0,0.0
Female,0,1,1,70,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Mailed check,19.2,1401.4,0.0
Female,0,0,0,13,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,35.1,446.1,1.0
Female,0,1,1,54,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),20.35,1092.35,0.0
Male,0,1,1,8,1,0.0,DSL,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,54.4,475.1,0.0
Male,0,1,1,20,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,49.6,939.8,0.0
Male,0,1,1,59,1,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,One year,0,Credit card (automatic),76.75,4541.9,0.0
Male,1,1,0,7,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,101.95,700.85,1.0
Female,0,0,0,22,1,1.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,1,Mailed check,59.05,1253.5,0.0
Male,0,0,0,35,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,0.0,0.0,Month-to-month,1,Mailed check,96.75,3403.4,0.0
Female,0,0,1,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,89.35,89.35,0.0
Male,0,1,1,10,1,0.0,DSL,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,0,Mailed check,60.2,563.5,0.0
Male,0,1,0,70,1,1.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),76.95,5289.8,0.0
Male,0,0,0,1,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Mailed check,51.25,51.25,1.0
Male,0,1,1,70,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),25.15,1790.15,0.0
Female,1,0,0,53,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),73.8,4003.85,0.0
Female,0,0,1,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,19.6,35.85,1.0
Male,0,0,0,17,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.15,343.45,0.0
Male,0,1,0,15,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,18.8,294.95,0.0
Female,0,0,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,45.25,74.2,0.0
Male,1,0,0,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,75.75,75.75,1.0
Male,0,0,0,29,1,1.0,DSL,0.0,1.0,1.0,0.0,0.0,1.0,One year,0,Credit card (automatic),70.9,1964.6,0.0
Male,1,0,0,19,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),95.9,1777.9,1.0
Male,0,1,0,7,0,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,34.2,256.6,0.0
Male,0,1,0,18,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,94.75,1691.9,0.0
Male,0,1,0,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,25.4,1797.1,0.0
Female,0,0,0,35,0,0.0,DSL,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,1,Mailed check,33.45,1175.85,0.0
Male,0,0,1,72,0,0.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),67.2,4671.7,0.0
Female,1,1,0,24,0,0.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),40.65,933.3,1.0
Female,0,0,0,13,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Mailed check,81.9,1028.9,0.0
Female,0,1,0,25,0,0.0,DSL,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),34.0,853.0,1.0
Male,0,0,1,10,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Bank transfer (automatic),19.95,219.5,0.0
Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.2,20.2,1.0
Female,0,0,0,61,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),19.45,1336.35,0.0
Female,1,0,0,64,1,0.0,DSL,1.0,1.0,0.0,1.0,1.0,0.0,Two year,1,Credit card (automatic),70.2,4481.0,1.0
Male,0,1,1,13,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),44.8,559.2,0.0
Female,0,0,0,20,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),89.1,1879.25,0.0
Female,0,1,1,21,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,44.95,926.25,0.0
Male,0,1,1,63,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,One year,1,Electronic check,91.35,5764.7,0.0
Female,0,1,1,42,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,94.2,4186.3,1.0
Female,0,1,1,69,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,1,Bank transfer (automatic),108.75,7493.05,0.0
Female,0,1,1,48,1,0.0,DSL,1.0,1.0,1.0,0.0,0.0,1.0,Two year,1,Credit card (automatic),70.1,3238.4,0.0
Female,0,0,0,17,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),80.05,1345.65,0.0
Female,0,1,1,30,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.3,602.9,0.0
Female,0,1,1,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.6,1286.0,0.0
Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,71.35,71.35,1.0
Female,0,0,0,6,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Mailed check,85.95,514.6,0.0
Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.3,70.3,1.0
Male,1,0,0,66,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,0,Credit card (automatic),110.9,7432.05,1.0
Male,1,0,0,63,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),109.4,7031.45,0.0
Male,1,0,0,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.65,293.85,0.0
Female,1,1,0,8,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,84.0,613.4,1.0
Male,0,0,0,16,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,94.25,1483.25,1.0
Male,0,1,1,37,0,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,One year,1,Electronic check,40.2,1525.35,0.0
Male,0,1,0,57,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,103.05,5925.75,0.0
Female,0,1,1,3,0,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),29.7,91.7,1.0
Female,1,1,0,3,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,30.75,82.85,0.0
Male,0,1,0,59,0,0.0,DSL,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,44.3,2666.75,0.0
Male,0,0,0,35,1,1.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,55.25,1924.1,0.0
Male,0,1,0,31,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,One year,1,Credit card (automatic),75.5,2424.45,0.0
Female,0,0,0,52,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),80.95,4233.95,0.0
Female,0,0,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,25.85,25.85,0.0
Male,0,0,0,25,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.6,541.5,0.0
Male,0,1,0,16,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),80.75,1321.3,0.0
Female,0,1,0,4,0,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,29.05,129.6,0.0
Male,0,0,0,37,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Bank transfer (automatic),65.6,2313.8,0.0
Female,0,1,0,22,1,0.0,DSL,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,54.7,1178.75,0.0
Male,0,1,0,72,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),85.45,6227.5,0.0
Female,0,0,0,71,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,1,Credit card (automatic),106.75,7283.25,0.0
Male,0,0,0,15,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,19.8,304.6,0.0
Female,1,1,0,47,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,80.35,3825.85,1.0
Female,0,0,0,72,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),21.15,1419.4,0.0
Male,0,0,0,11,1,0.0,DSL,0.0,1.0,1.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,60.9,688.5,0.0
Male,1,0,0,49,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,0,Credit card (automatic),81.35,4060.9,0.0
Male,1,1,0,71,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),115.05,8016.6,0.0
Male,0,0,0,19,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),78.7,1495.1,0.0
Male,0,0,0,18,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),90.7,1597.25,1.0
Male,0,0,0,40,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,1.0,One year,1,Credit card (automatic),89.6,3488.15,0.0
Male,1,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.05,20.05,1.0
Male,0,0,0,66,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),19.35,1240.8,0.0
Female,0,0,0,47,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),20.25,1029.8,0.0
Female,0,0,0,16,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),93.2,1573.7,1.0
Female,0,0,0,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,70.35,139.25,0.0
Female,1,0,0,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,70.75,154.85,1.0
Male,1,0,0,67,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,1,Electronic check,105.05,7171.7,0.0
Male,0,0,0,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,88.45,370.65,1.0
Male,1,0,0,71,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Two year,1,Electronic check,106.8,7623.2,0.0
Female,0,0,0,69,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),85.35,5897.4,0.0
Male,0,1,0,65,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,0.0,One year,0,Electronic check,89.75,5769.6,1.0
Male,1,1,0,19,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,0,Bank transfer (automatic),66.4,1286.05,0.0
Female,0,0,0,30,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,48.8,1536.75,0.0
Female,0,1,1,23,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,83.75,1849.95,0.0
Male,0,0,1,18,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),45.65,747.2,0.0
Female,0,1,1,40,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1,Credit card (automatic),96.35,3915.4,0.0
Female,0,0,0,9,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,71.0,672.55,1.0
Male,0,0,0,54,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),87.1,4735.2,0.0
Female,0,0,0,57,0,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,One year,1,Credit card (automatic),41.1,2258.25,0.0
Female,1,0,0,3,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,25.3,77.75,1.0
Male,0,1,1,58,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Credit card (automatic),71.6,4230.25,0.0
Male,0,1,1,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.9,19.9,1.0
Female,0,1,0,31,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,1,Mailed check,49.2,1498.55,0.0
Female,1,0,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,36.45,36.45,1.0
Male,0,1,0,61,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,0.0,Month-to-month,0,Bank transfer (automatic),99.4,5943.65,0.0
Female,0,1,0,11,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,94.0,1078.9,1.0
Female,1,0,0,66,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,0,Bank transfer (automatic),108.1,7238.6,0.0
Male,0,1,1,19,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,83.65,1465.75,1.0
Female,0,1,1,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.35,275.9,0.0
Female,1,0,0,67,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,0.0,Two year,1,Bank transfer (automatic),92.45,6140.85,0.0
Male,0,1,1,25,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Electronic check,54.3,1296.8,0.0
Male,0,1,1,29,1,1.0,DSL,1.0,0.0,0.0,1.0,1.0,0.0,One year,0,Bank transfer (automatic),69.05,1958.45,0.0
Male,0,0,0,59,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,25.0,1510.5,0.0
Male,0,0,0,72,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Electronic check,104.95,7544.3,0.0
Female,0,1,1,49,1,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),61.75,3024.15,0.0
Male,0,0,1,3,1,0.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,0,Mailed check,70.7,225.65,0.0
Male,1,1,0,32,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),80.3,2483.05,1.0
Male,0,0,0,36,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,84.75,3050.15,1.0
Male,0,0,0,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.0,32.7,0.0
Male,1,1,0,52,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,104.2,5568.35,1.0
Male,1,1,0,30,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,0.0
Male,0,0,0,11,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,53.75,608.0,1.0
Female,0,1,1,58,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),25.15,1509.9,0.0
