gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,1,1,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,24.8,24.8,1.0
Male,0,1,1,70,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),20.35,1458.1,0.0
Female,0,1,1,35,0,0.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,One year,0,Mailed check,40.9,1383.6,0.0
Male,0,0,1,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),21.05,235.8,0.0
Female,0,1,1,72,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,1,Bank transfer (automatic),70.45,5165.7,0.0
Male,0,1,1,21,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,104.4,2157.95,1.0
Male,0,1,0,67,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,0.0,One year,1,Bank transfer (automatic),88.4,5798.3,0.0
Male,1,1,1,29,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,103.95,2964.8,0.0
Male,0,1,1,53,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,0,Bank transfer (automatic),64.15,3491.55,0.0
Female,0,0,0,6,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),49.65,267.35,1.0
Male,0,0,0,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),20.6,330.25,0.0
Male,0,1,1,55,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,0,Electronic check,79.4,4238.45,0.0
Female,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,70.75,70.75,1.0
Male,0,0,0,26,0,0.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,One year,0,Credit card (automatic),54.55,1362.85,0.0
Female,0,1,0,42,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,84.3,3588.4,1.0
Male,0,0,1,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,25.3,25.3,1.0
Female,1,0,0,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Bank transfer (automatic),79.75,159.4,1.0
Female,0,1,1,72,0,0.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),53.65,3784.0,0.0
Male,0,0,0,27,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,81.3,2272.8,0.0
Male,0,0,0,58,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),25.3,1474.35,0.0
Female,0,1,0,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.35,41.85,0.0
Male,0,0,0,7,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,96.2,639.7,0.0
Female,1,1,0,56,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),76.85,4275.75,0.0
Male,0,1,1,65,1,1.0,DSL,1.0,1.0,1.0,0.0,0.0,1.0,One year,0,Credit card (automatic),72.45,4653.85,1.0
Female,0,0,0,13,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,96.65,1244.5,1.0
Male,0,1,1,8,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.15,165.5,0.0
Female,0,1,0,22,1,0.0,DSL,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,54.7,1178.75,0.0
Male,0,1,1,61,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),81.0,4976.15,0.0
Female,0,1,1,57,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,One year,1,Electronic check,95.0,5535.8,0.0
Male,0,0,0,21,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,0,Mailed check,61.65,1393.6,0.0
Male,0,1,0,72,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,1,Bank transfer (automatic),82.3,5980.55,0.0
Female,0,1,1,4,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,97.95,384.5,1.0
Female,0,1,1,72,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),84.2,5986.55,0.0
Male,0,0,0,43,0,0.0,DSL,1.0,0.0,1.0,0.0,0.0,0.0,One year,1,Credit card (automatic),35.2,1463.7,0.0
Male,1,0,0,22,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),90.5,1910.6,1.0
Female,1,1,0,40,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,One year,1,Credit card (automatic),99.2,4062.2,1.0
Female,1,1,0,14,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,100.2,1369.8,1.0
Female,0,0,0,45,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),89.3,4192.15,0.0
Male,0,1,1,64,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,One year,0,Credit card (automatic),90.25,5629.15,0.0
Male,0,0,0,35,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Bank transfer (automatic),102.35,3626.1,1.0
Female,0,0,0,46,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),104.4,4904.2,0.0
Female,0,1,1,64,0,0.0,DSL,0.0,1.0,1.0,1.0,0.0,1.0,Two year,0,Electronic check,49.85,3210.35,0.0
Male,0,1,0,36,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,93.6,3366.05,0.0
Female,1,0,0,5,0,0.0,DSL,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,45.7,198.0,1.0
Male,0,1,0,47,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,One year,1,Credit card (automatic),110.85,5275.8,1.0
Female,0,0,0,45,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,1.0,One year,0,Bank transfer (automatic),96.75,4442.75,0.0
Female,0,1,1,72,0,0.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,0,Credit card (automatic),55.65,3880.05,0.0
Male,0,0,0,12,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),50.25,593.75,1.0
Female,0,0,0,3,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,75.8,246.3,1.0
Female,0,0,0,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.55,124.45,0.0
Female,0,0,0,67,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Electronic check,20.55,1343.4,0.0
Female,0,0,0,52,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,One year,1,Mailed check,80.2,4297.6,0.0
Female,0,0,0,70,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,1,Mailed check,111.15,7737.55,0.0
Male,0,1,1,53,1,1.0,DSL,1.0,1.0,0.0,0.0,0.0,1.0,Two year,0,Bank transfer (automatic),69.7,3686.05,0.0
Female,0,1,0,55,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,1,Credit card (automatic),66.05,3462.1,0.0
Male,0,1,1,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),20.4,107.6,0.0
Male,1,1,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.3,70.3,1.0
Female,0,0,0,3,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,44.6,122.7,0.0
Male,1,0,0,63,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),109.4,7031.45,0.0
Female,0,0,0,39,0,0.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,50.75,2011.4,1.0
Male,0,0,0,18,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,0,Credit card (automatic),101.3,1794.65,0.0
Female,0,1,1,71,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,Two year,0,Credit card (automatic),77.55,5574.35,0.0
Male,0,1,1,18,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,0,Electronic check,83.25,1611.15,0.0
Female,0,0,1,4,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Mailed check,20.4,84.75,0.0
Male,0,0,0,1,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,49.75,49.75,0.0
Female,1,1,1,28,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,1.0,One year,1,Electronic check,39.1,1096.6,0.0
Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.3,70.3,1.0
Female,0,1,1,13,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,One year,0,Bank transfer (automatic),54.15,701.05,0.0
Male,1,1,0,15,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,96.5,1392.25,0.0
Female,0,1,0,3,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),91.5,242.95,1.0
Female,0,1,1,32,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,1.0
Male,0,1,0,11,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0.0
Female,1,0,0,18,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),20.35,369.6,0.0
Female,0,0,1,13,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Credit card (automatic),104.15,1299.1,0.0
Male,0,1,1,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,71.0,71.0,1.0
Male,0,1,0,24,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.75,483.15,0.0
Female,1,1,0,3,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),74.6,239.05,0.0
Female,1,0,0,50,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,104.95,5222.35,0.0
Female,0,0,0,9,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,71.0,672.55,1.0
Female,0,0,0,9,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),44.2,403.35,1.0
Male,0,1,0,22,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,54.2,1152.7,1.0
Male,0,1,1,4,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,44.8,169.65,0.0
Female,0,1,0,38,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,105.0,4026.4,1.0
Female,0,0,0,62,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),19.2,1123.65,0.0
Male,0,1,1,24,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,One year,1,Mailed check,84.8,1990.5,0.0
Female,0,1,0,8,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,1.0,Two year,0,Mailed check,65.5,564.35,0.0
Male,0,1,0,61,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,0.0,1.0,Month-to-month,0,Credit card (automatic),94.15,5731.85,0.0
Male,0,1,1,35,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,109.95,3782.4,0.0
Male,0,0,0,18,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,74.15,1387.0,0.0
Male,0,0,0,1,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,50.75,50.75,0.0
Female,0,1,1,70,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Electronic check,110.2,7689.8,0.0
Male,0,1,1,52,0,0.0,DSL,1.0,0.0,1.0,0.0,0.0,1.0,One year,0,Bank transfer (automatic),44.25,2276.1,0.0
Female,0,0,0,55,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),50.55,2832.75,0.0
Female,0,1,0,33,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.05,669.45,0.0
Male,0,0,0,26,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,45.45,1233.15,0.0
Female,0,0,0,34,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.35,673.2,0.0
Female,0,1,1,30,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.3,602.9,0.0
Male,1,0,0,50,1,1.0,DSL,1.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),70.35,3454.6,0.0
Female,0,0,0,23,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),49.7,1081.25,0.0
Male,0,1,0,42,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),95.25,3959.35,1.0
Male,0,0,0,28,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,0.0,One year,1,Bank transfer (automatic),91.25,2483.65,0.0
Male,0,1,1,53,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Credit card (automatic),20.2,1068.15,0.0
Male,1,1,1,22,0,0.0,DSL,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Mailed check,40.05,880.2,1.0
Male,0,0,0,72,0,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),61.2,4390.25,0.0
Male,0,0,0,19,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),78.7,1495.1,0.0
Female,1,1,0,2,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,79.2,172.85,1.0
Male,0,1,0,52,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,0.0,0.0,Two year,1,Credit card (automatic),91.6,4627.8,0.0
Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,75.9,75.9,1.0
Female,1,1,0,28,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1,Credit card (automatic),101.3,2812.2,1.0
Female,1,1,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,20.85,20.85,1.0
Female,0,1,0,9,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),91.75,865.8,1.0
Male,1,1,0,41,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,94.55,3851.45,0.0
Male,0,1,0,67,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Two year,1,Electronic check,93.15,6368.2,0.0
Male,1,0,0,55,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,116.5,6382.55,0.0
Female,1,0,0,26,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Credit card (automatic),85.8,2193.65,0.0
Female,0,0,0,4,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.15,84.5,0.0
Male,0,0,0,2,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,95.85,197.7,1.0
Female,0,1,0,42,1,1.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,50.25,2203.65,1.0
Female,0,0,0,13,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,70.15,886.7,0.0
Female,0,1,1,69,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,0.0,One year,1,Credit card (automatic),105.1,7234.8,0.0
Female,0,1,0,62,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Mailed check,113.95,6891.4,0.0
Male,1,1,0,10,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,85.55,851.75,1.0
Female,0,0,1,43,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Electronic check,25.1,1070.15,0.0
Female,0,1,1,57,1,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,One year,1,Mailed check,59.3,3274.35,0.0
Male,0,0,0,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,44.3,44.3,0.0
Male,0,1,0,5,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.35,126.05,1.0
Male,1,0,0,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,76.45,76.45,1.0
Female,0,0,1,11,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,25.2,321.05,0.0
Male,1,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,69.65,69.65,1.0
Male,0,1,0,71,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),104.15,7365.3,0.0
Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.2,20.2,0.0
Male,0,0,0,13,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,0,Electronic check,100.75,1313.25,0.0
Female,0,1,1,41,1,0.0,DSL,1.0,1.0,0.0,1.0,1.0,1.0,Two year,0,Electronic check,78.45,3126.45,0.0
Female,1,1,0,56,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,One year,1,Credit card (automatic),68.45,4014.0,0.0
Female,0,1,0,67,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),86.15,5883.85,0.0
Female,0,0,1,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),20.5,38.25,0.0
Female,0,0,0,17,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,19.55,280.85,0.0
Female,0,1,0,33,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,One year,1,Mailed check,51.45,1758.9,0.0
Female,0,1,1,36,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,1.0
Female,0,1,1,45,0,0.0,DSL,0.0,1.0,1.0,1.0,0.0,1.0,One year,0,Bank transfer (automatic),51.0,2264.5,0.0
Female,0,1,0,70,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),104.3,7188.5,0.0
Male,0,1,0,72,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),109.95,7852.4,0.0
Male,0,0,0,67,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),116.2,7752.3,1.0
Female,0,0,0,7,1,0.0,DSL,0.0,0.0,1.0,1.0,0.0,1.0,Month-to-month,0,Bank transfer (automatic),62.8,418.3,0.0
Female,0,0,0,3,1,1.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,50.65,151.3,1.0
Male,0,0,0,57,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,One year,1,Electronic check,86.9,4939.25,0.0
Female,0,1,1,22,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),19.05,454.05,0.0
Male,0,0,0,15,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,76.0,1130.85,1.0
Female,1,1,0,43,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,107.55,4533.9,1.0
Female,0,0,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.95,58.0,0.0
Male,0,1,1,21,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,19.8,350.1,0.0
Male,0,0,0,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.75,44.2,0.0
Female,1,1,0,47,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,80.35,3825.85,1.0
Female,1,0,0,6,0,0.0,DSL,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,44.4,263.05,0.0
Male,0,0,0,32,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,1,Credit card (automatic),108.15,3432.9,1.0
Male,0,1,0,72,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Two year,1,Electronic check,99.4,7285.7,0.0
Male,0,1,0,32,1,1.0,DSL,1.0,0.0,0.0,1.0,1.0,0.0,One year,1,Credit card (automatic),72.8,2333.05,0.0
Male,0,0,0,5,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,74.65,383.65,0.0
Female,0,0,0,54,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,100.1,5440.9,1.0
Male,0,1,1,56,1,0.0,DSL,1.0,1.0,1.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),59.8,3457.45,0.0
Male,0,1,1,49,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,0,Electronic check,84.5,4254.85,1.0
Female,0,0,0,39,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.15,826.0,0.0
Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,19.9,19.9,0.0
Male,0,1,0,14,1,1.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,1,Credit card (automatic),66.6,979.5,0.0
Female,0,1,1,14,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,91.65,1301.0,1.0
